#timestamp package-00 dram0 
3940.998295485 0 0 
3941.000069036 141845 17611 
3941.100013978 8695595 838424 
3941.200062246 10676426 884493 
3941.300061239 11008822 879567 
3941.400060882 10890597 853189 
3941.500059160 10980440 856616 
3941.600059158 11042941 857596 
3941.700147796 4004384 304363 
3941.800116484 4433460 907825 
3941.900059636 4560902 910993 
3942.000068621 4432911 862400 
3942.100103283 4394154 848691 
3942.200110885 2705254 465105 
